"Date","Symbol","Contract","Time","Price","Volume"
"20170407","TX","201704","84723","9888","2"
"20170407","TX","201704","84723","9888","4"
"20170407","TX","201704","84723","9887","2"
"20170407","TX","201704","84723","9888","4"
"20170407","TX","201704","84724","9887","2"
"20170407","TX","201704","84724","9887","2"
"20170407","TX","201704","84724","9888","2"
"20170407","TX","201704","84724","9888","6"
"20170407","TX","201704","84724","9888","6"
"20170407","TX","201704","84724","9888","6"
"20170407","TX","201704","84724","9888","6"
"20170407","TX","201704","84724","9888","6"
"20170407","TX","201704","84725","9888","2"
"20170407","TX","201704","84725","9888","2"
"20170407","TX","201704","84726","9888","2"
"20170407","TX","201704","84726","9887","4"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","4"
"20170407","TX","201704","84726","9887","8"
"20170407","TX","201704","84726","9887","4"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","6"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","2"
"20170407","TX","201704","84726","9887","4"
"20170407","TX","201704","84726","9888","2"
"20170407","TX","201704","84726","9888","6"
"20170407","TX","201704","84727","9888","2"
"20170407","TX","201704","84727","9888","2"
"20170407","TX","201704","84728","9888","2"
"20170407","TX","201704","84728","9888","2"
"20170407","TX","201704","84728","9887","2"
"20170407","TX","201704","84729","9888","2"
"20170407","TX","201704","84730","9887","2"
"20170407","TX","201704","84730","9887","2"
"20170407","TX","201704","84730","9887","8"
"20170407","TX","201704","84730","9887","2"
"20170407","TX","201704","84730","9887","8"
"20170407","TX","201704","84731","9888","4"
"20170407","TX","201704","84731","9887","2"
"20170407","TX","201704","84731","9887","2"
"20170407","TX","201704","84731","9887","20"
"20170407","TX","201704","84731","9887","4"
"20170407","TX","201704","84731","9887","4"
"20170407","TX","201704","84732","9888","18"
"20170407","TX","201704","84732","9888","2"
"20170407","TX","201704","84732","9888","2"
"20170407","TX","201704","84732","9888","2"
"20170407","TX","201704","84732","9887","4"
"20170407","TX","201704","84733","9887","2"
"20170407","TX","201704","84733","9888","2"
"20170407","TX","201704","84733","9888","4"
"20170407","TX","201704","84733","9888","8"
"20170407","TX","201704","84733","9888","90"
"20170407","TX","201704","84733","9889","4"
"20170407","TX","201704","84733","9889","2"
"20170407","TX","201704","84733","9889","4"
"20170407","TX","201704","84733","9889","4"
"20170407","TX","201704","84733","9889","2"
"20170407","TX","201704","84734","9889","2"
"20170407","TX","201704","84734","9889","4"
"20170407","TX","201704","84734","9889","4"
"20170407","TX","201704","84734","9889","2"
"20170407","TX","201704","84734","9889","10"
"20170407","TX","201704","84734","9889","4"
"20170407","TX","201704","84734","9889","26"
"20170407","TX","201704","84734","9889","2"
"20170407","TX","201704","84734","9890","2"
"20170407","TX","201704","84734","9890","2"
"20170407","TX","201704","84734","9890","8"
"20170407","TX","201704","84734","9890","2"
"20170407","TX","201704","84734","9890","4"
"20170407","TX","201704","84734","9890","2"
"20170407","TX","201704","84735","9889","2"
"20170407","TX","201704","84735","9889","6"
"20170407","TX","201704","84735","9889","2"
"20170407","TX","201704","84735","9889","6"
"20170407","TX","201704","84735","9889","6"
"20170407","TX","201704","84735","9890","4"
"20170407","TX","201704","84735","9889","2"
"20170407","TX","201704","84735","9889","2"
"20170407","TX","201704","84735","9888","2"
"20170407","TX","201704","84735","9889","2"
"20170407","TX","201704","84736","9888","2"
"20170407","TX","201704","84737","9889","2"
"20170407","TX","201704","84737","9889","2"
"20170407","TX","201704","84737","9890","4"
"20170407","TX","201704","84737","9888","2"
"20170407","TX","201704","84737","9888","2"
"20170407","TX","201704","84737","9888","4"
"20170407","TX","201704","84739","9888","2"
"20170407","TX","201704","84739","9888","2"
"20170407","TX","201704","84739","9888","2"
"20170407","TX","201704","84739","9888","2"
"20170407","TX","201704","84739","9888","2"
"20170407","TX","201704","84739","9888","4"
"20170407","TX","201704","84740","9889","2"
"20170407","TX","201704","84740","9888","2"
"20170407","TX","201704","84741","9888","2"
"20170407","TX","201704","84741","9888","4"
"20170407","TX","201704","84741","9888","2"
"20170407","TX","201704","84741","9889","2"
"20170407","TX","201704","84741","9889","4"
"20170407","TX","201704","84742","9888","2"
"20170407","TX","201704","84743","9888","2"
"20170407","TX","201704","84743","9888","2"
"20170407","TX","201704","84743","9888","2"
"20170407","TX","201704","84743","9888","2"
"20170407","TX","201704","84743","9888","2"
"20170407","TX","201704","84743","9888","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9887","2"
"20170407","TX","201704","84744","9888","2"
"20170407","TX","201704","84744","9888","6"
"20170407","TX","201704","84744","9888","2"
"20170407","TX","201704","84745","9888","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","6"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","4"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","4"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","6"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","8"
"20170407","TX","201704","84745","9887","4"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9887","2"
"20170407","TX","201704","84745","9888","2"
"20170407","TX","201704","84745","9886","2"
"20170407","TX","201704","84745","9886","2"
"20170407","TX","201704","84745","9888","4"
"20170407","TX","201704","84746","9886","2"
"20170407","TX","201704","84746","9887","2"
"20170407","TX","201704","84746","9887","2"
"20170407","TX","201704","84747","9888","4"
"20170407","TX","201704","84748","9887","2"
"20170407","TX","201704","84748","9887","4"
"20170407","TX","201704","84748","9887","2"
"20170407","TX","201704","84748","9888","2"
"20170407","TX","201704","84748","9888","2"
"20170407","TX","201704","84749","9888","4"
"20170407","TX","201704","84749","9888","2"
"20170407","TX","201704","84749","9888","36"
"20170407","TX","201704","84749","9889","14"
"20170407","TX","201704","84749","9889","2"
"20170407","TX","201704","84749","9888","2"
"20170407","TX","201704","84749","9887","4"
"20170407","TX","201704","84749","9887","2"
"20170407","TX","201704","84750","9887","2"
"20170407","TX","201704","84750","9887","2"
"20170407","TX","201704","84750","9887","4"
"20170407","TX","201704","84750","9887","4"
"20170407","TX","201704","84751","9888","2"
"20170407","TX","201704","84752","9887","2"
"20170407","TX","201704","84752","9887","2"
"20170407","TX","201704","84752","9887","2"
"20170407","TX","201704","84752","9887","2"
"20170407","TX","201704","84752","9887","8"
"20170407","TX","201704","84752","9887","2"
"20170407","TX","201704","84752","9887","4"
"20170407","TX","201704","84752","9888","2"
"20170407","TX","201704","84753","9887","2"
"20170407","TX","201704","84753","9888","2"
"20170407","TX","201704","84753","9888","2"
"20170407","TX","201704","84753","9888","2"
"20170407","TX","201704","84753","9887","2"
"20170407","TX","201704","84754","9887","2"
"20170407","TX","201704","84754","9887","2"
"20170407","TX","201704","84754","9887","4"
"20170407","TX","201704","84754","9888","2"
"20170407","TX","201704","84755","9888","2"
"20170407","TX","201704","84755","9887","4"
"20170407","TX","201704","84756","9888","2"
"20170407","TX","201704","84756","9888","2"
"20170407","TX","201704","84756","9888","2"
"20170407","TX","201704","84757","9888","4"
"20170407","TX","201704","84757","9887","2"
"20170407","TX","201704","84757","9887","2"
"20170407","TX","201704","84757","9887","2"
"20170407","TX","201704","84757","9888","4"
"20170407","TX","201704","84758","9887","2"
"20170407","TX","201704","84758","9888","18"
"20170407","TX","201704","84758","9888","2"
"20170407","TX","201704","84759","9888","2"
"20170407","TX","201704","84759","9888","2"
"20170407","TX","201704","84800","9888","2"
"20170407","TX","201704","84800","9888","2"
"20170407","TX","201704","84800","9888","2"
"20170407","TX","201704","84801","9888","4"
"20170407","TX","201704","84801","9888","4"
"20170407","TX","201704","84801","9888","2"
"20170407","TX","201704","84801","9888","2"
"20170407","TX","201704","84802","9888","4"
"20170407","TX","201704","84802","9887","4"
"20170407","TX","201704","84802","9887","2"
"20170407","TX","201704","84802","9887","2"
"20170407","TX","201704","84803","9887","2"
"20170407","TX","201704","84803","9888","4"
"20170407","TX","201704","84804","9887","2"
"20170407","TX","201704","84804","9887","2"
"20170407","TX","201704","84805","9888","2"
"20170407","TX","201704","84805","9887","2"
"20170407","TX","201704","84805","9887","2"
"20170407","TX","201704","84805","9888","2"
"20170407","TX","201704","84806","9888","4"
"20170407","TX","201704","84806","9887","2"
"20170407","TX","201704","84806","9887","2"
"20170407","TX","201704","84806","9888","4"
"20170407","TX","201704","84806","9888","2"
"20170407","TX","201704","84807","9888","2"
"20170407","TX","201704","84807","9888","10"
"20170407","TX","201704","84808","9887","2"
"20170407","TX","201704","84808","9888","2"
"20170407","TX","201704","84809","9887","4"
"20170407","TX","201704","84809","9887","2"
"20170407","TX","201704","84809","9887","2"
"20170407","TX","201704","84809","9887","2"
"20170407","TX","201704","84810","9887","4"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","4"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","4"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9886","2"
"20170407","TX","201704","84810","9886","2"
"20170407","TX","201704","84810","9887","2"
"20170407","TX","201704","84810","9887","4"
"20170407","TX","201704","84810","9886","2"
"20170407","TX","201704","84811","9886","2"
"20170407","TX","201704","84812","9886","2"
"20170407","TX","201704","84812","9887","4"
"20170407","TX","201704","84812","9887","6"
"20170407","TX","201704","84813","9886","2"
"20170407","TX","201704","84813","9887","2"
"20170407","TX","201704","84813","9886","2"
"20170407","TX","201704","84814","9886","2"
"20170407","TX","201704","84814","9886","6"
"20170407","TX","201704","84814","9886","2"
"20170407","TX","201704","84814","9887","4"
"20170407","TX","201704","84814","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84815","9886","2"
"20170407","TX","201704","84816","9887","2"
"20170407","TX","201704","84816","9886","4"
"20170407","TX","201704","84816","9886","2"
"20170407","TX","201704","84817","9887","6"
"20170407","TX","201704","84817","9886","2"
"20170407","TX","201704","84817","9886","2"
"20170407","TX","201704","84817","9886","2"
"20170407","TX","201704","84817","9886","2"
"20170407","TX","201704","84818","9886","2"
"20170407","TX","201704","84818","9886","2"
"20170407","TX","201704","84818","9886","4"
"20170407","TX","201704","84818","9886","2"
"20170407","TX","201704","84819","9887","4"
"20170407","TX","201704","84819","9886","2"
"20170407","TX","201704","84820","9887","4"
"20170407","TX","201704","84820","9887","2"
"20170407","TX","201704","84820","9886","2"
"20170407","TX","201704","84822","9887","10"
"20170407","TX","201704","84822","9887","2"
"20170407","TX","201704","84822","9886","2"
"20170407","TX","201704","84822","9886","4"
"20170407","TX","201704","84823","9887","4"
"20170407","TX","201704","84823","9886","2"
"20170407","TX","201704","84823","9886","10"
"20170407","TX","201704","84823","9886","10"
"20170407","TX","201704","84823","9886","2"
"20170407","TX","201704","84823","9886","2"
"20170407","TX","201704","84823","9886","4"
"20170407","TX","201704","84823","9886","6"
"20170407","TX","201704","84823","9886","4"
"20170407","TX","201704","84823","9886","2"
"20170407","TX","201704","84823","9886","4"
"20170407","TX","201704","84823","9886","2"
"20170407","TX","201704","84823","9886","2"
"20170407","TX","201704","84824","9886","2"
"20170407","TX","201704","84824","9887","6"
"20170407","TX","201704","84824","9887","2"
"20170407","TX","201704","84824","9886","2"
"20170407","TX","201704","84824","9886","2"
"20170407","TX","201704","84825","9886","2"
"20170407","TX","201704","84825","9887","2"
"20170407","TX","201704","84825","9887","2"
"20170407","TX","201704","84826","9886","2"
"20170407","TX","201704","84826","9886","2"
"20170407","TX","201704","84827","9886","2"
"20170407","TX","201704","84827","9887","2"
"20170407","TX","201704","84827","9886","2"
"20170407","TX","201704","84828","9886","2"
"20170407","TX","201704","84829","9886","2"
"20170407","TX","201704","84829","9887","2"
"20170407","TX","201704","84829","9886","2"
"20170407","TX","201704","84830","9887","2"
"20170407","TX","201704","84830","9886","14"
"20170407","TX","201704","84830","9887","4"
"20170407","TX","201704","84830","9887","8"
"20170407","TX","201704","84830","9886","40"
"20170407","TX","201704","84830","9886","2"
"20170407","TX","201704","84830","9886","2"
"20170407","TX","201704","84830","9886","2"
"20170407","TX","201704","84830","9886","2"
"20170407","TX","201704","84831","9887","2"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9887","4"
"20170407","TX","201704","84831","9886","10"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9886","6"
"20170407","TX","201704","84831","9887","2"
"20170407","TX","201704","84831","9886","6"
"20170407","TX","201704","84831","9886","6"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9886","8"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9886","2"
"20170407","TX","201704","84831","9886","4"
"20170407","TX","201704","84831","9886","30"
"20170407","TX","201704","84832","9886","6"
"20170407","TX","201704","84832","9886","4"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","4"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9886","10"
"20170407","TX","201704","84832","9886","10"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","10"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9886","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","28"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","2"
"20170407","TX","201704","84832","9885","4"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","4"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","4"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","4"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9885","4"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9885","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84833","9884","2"
"20170407","TX","201704","84834","9885","2"
"20170407","TX","201704","84834","9885","2"
"20170407","TX","201704","84834","9884","2"
"20170407","TX","201704","84834","9884","2"
"20170407","TX","201704","84834","9884","2"
"20170407","TX","201704","84834","9884","2"
"20170407","TX","201704","84834","9885","36"
"20170407","TX","201704","84835","9885","2"
"20170407","TX","201704","84835","9885","2"
"20170407","TX","201704","84835","9885","2"
"20170407","TX","201704","84835","9885","2"
"20170407","TX","201704","84835","9886","2"
"20170407","TX","201704","84835","9885","2"
"20170407","TX","201704","84835","9885","2"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","4"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","10"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9886","6"
"20170407","TX","201704","84836","9886","2"
"20170407","TX","201704","84836","9886","6"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84836","9885","2"
"20170407","TX","201704","84837","9885","2"
"20170407","TX","201704","84837","9885","2"
"20170407","TX","201704","84837","9885","2"
"20170407","TX","201704","84837","9885","4"
"20170407","TX","201704","84837","9885","2"
"20170407","TX","201704","84837","9886","2"
"20170407","TX","201704","84838","9885","2"
"20170407","TX","201704","84838","9885","2"
"20170407","TX","201704","84838","9885","2"
"20170407","TX","201704","84839","9886","2"
"20170407","TX","201704","84839","9885","2"
"20170407","TX","201704","84839","9886","2"
"20170407","TX","201704","84839","9886","6"
"20170407","TX","201704","84839","9885","2"
"20170407","TX","201704","84839","9886","4"
"20170407","TX","201704","84840","9885","2"
"20170407","TX","201704","84840","9885","2"
"20170407","TX","201704","84840","9885","4"
"20170407","TX","201704","84840","9885","2"
"20170407","TX","201704","84840","9885","8"
"20170407","TX","201704","84840","9885","2"
"20170407","TX","201704","84840","9885","2"
"20170407","TX","201704","84840","9885","4"
"20170407","TX","201704","84840","9886","10"
"20170407","TX","201704","84840","9886","2"
"20170407","TX","201704","84840","9885","2"
"20170407","TX","201704","84841","9885","2"
"20170407","TX","201704","84842","9885","2"
"20170407","TX","201704","84843","9886","30"
"20170407","TX","201704","84844","9886","2"
"20170407","TX","201704","84844","9885","2"
"20170407","TX","201704","84844","9885","2"
"20170407","TX","201704","84844","9886","2"
"20170407","TX","201704","84844","9886","2"
"20170407","TX","201704","84845","9886","4"
"20170407","TX","201704","84845","9886","2"
"20170407","TX","201704","84845","9885","8"
"20170407","TX","201704","84845","9886","2"
"20170407","TX","201704","84846","9886","2"
"20170407","TX","201704","84846","9885","2"
"20170407","TX","201704","84847","9885","2"
"20170407","TX","201704","84847","9885","2"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","4"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","6"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","10"
"20170407","TX","201704","84848","9885","4"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9885","2"
"20170407","TX","201704","84848","9886","2"
"20170407","TX","201704","84849","9886","2"
"20170407","TX","201704","84849","9885","2"
"20170407","TX","201704","84849","9885","2"
"20170407","TX","201704","84850","9885","2"
"20170407","TX","201704","84850","9885","2"
"20170407","TX","201704","84850","9885","2"
"20170407","TX","201704","84850","9885","2"
"20170407","TX","201704","84850","9885","2"
"20170407","TX","201704","84850","9885","2"
"20170407","TX","201704","84851","9886","4"
"20170407","TX","201704","84851","9886","22"
"20170407","TX","201704","84851","9885","2"
"20170407","TX","201704","84851","9885","2"
"20170407","TX","201704","84852","9886","4"
"20170407","TX","201704","84852","9886","2"
"20170407","TX","201704","84852","9886","2"
"20170407","TX","201704","84852","9886","8"
"20170407","TX","201704","84852","9886","18"
"20170407","TX","201704","84852","9886","4"
"20170407","TX","201704","84852","9886","2"
"20170407","TX","201704","84852","9886","2"
"20170407","TX","201704","84853","9886","2"
"20170407","TX","201704","84853","9886","2"
"20170407","TX","201704","84854","9887","2"
"20170407","TX","201704","84854","9887","2"
"20170407","TX","201704","84854","9886","2"
"20170407","TX","201704","84855","9887","2"
"20170407","TX","201704","84855","9886","4"
"20170407","TX","201704","84855","9886","2"
"20170407","TX","201704","84855","9886","2"
"20170407","TX","201704","84855","9887","2"
"20170407","TX","201704","84855","9886","2"
"20170407","TX","201704","84855","9886","2"
"20170407","TX","201704","84855","9887","2"
"20170407","TX","201704","84856","9887","2"
"20170407","TX","201704","84856","9887","4"
"20170407","TX","201704","84856","9887","2"
"20170407","TX","201704","84857","9886","2"
"20170407","TX","201704","84857","9887","2"
"20170407","TX","201704","84858","9886","2"
"20170407","TX","201704","84858","9887","2"
"20170407","TX","201704","84858","9886","2"
"20170407","TX","201704","84859","9886","2"
"20170407","TX","201704","84859","9887","2"
"20170407","TX","201704","84900","9886","2"
"20170407","TX","201704","84900","9886","2"
"20170407","TX","201704","84900","9886","2"
"20170407","TX","201704","84901","9887","4"
"20170407","TX","201704","84901","9886","2"
"20170407","TX","201704","84901","9886","4"
"20170407","TX","201704","84901","9886","2"
"20170407","TX","201704","84901","9886","2"
"20170407","TX","201704","84901","9886","2"
"20170407","TX","201704","84901","9886","2"
"20170407","TX","201704","84901","9886","2"
"20170407","TX","201704","84902","9886","4"
"20170407","TX","201704","84902","9886","4"
"20170407","TX","201704","84902","9886","2"
"20170407","TX","201704","84902","9886","2"
"20170407","TX","201704","84902","9886","4"
"20170407","TX","201704","84902","9886","2"
"20170407","TX","201704","84902","9886","2"
"20170407","TX","201704","84902","9886","2"
"20170407","TX","201704","84902","9886","2"
"20170407","TX","201704","84903","9886","6"
"20170407","TX","201704","84903","9885","4"
"20170407","TX","201704","84903","9885","2"
"20170407","TX","201704","84904","9886","2"
"20170407","TX","201704","84904","9886","2"
"20170407","TX","201704","84904","9886","2"
"20170407","TX","201704","84905","9886","2"
"20170407","TX","201704","84905","9886","2"
"20170407","TX","201704","84905","9886","2"
"20170407","TX","201704","84905","9885","4"
"20170407","TX","201704","84905","9886","4"
"20170407","TX","201704","84907","9886","2"
"20170407","TX","201704","84907","9886","30"
"20170407","TX","201704","84907","9886","2"
"20170407","TX","201704","84907","9887","2"
"20170407","TX","201704","84907","9886","2"
"20170407","TX","201704","84907","9886","12"
"20170407","TX","201704","84907","9886","4"
"20170407","TX","201704","84908","9886","2"
"20170407","TX","201704","84908","9886","2"
"20170407","TX","201704","84908","9886","2"
"20170407","TX","201704","84909","9886","2"
"20170407","TX","201704","84909","9887","2"
"20170407","TX","201704","84909","9886","2"
"20170407","TX","201704","84909","9886","4"
"20170407","TX","201704","84909","9886","4"
"20170407","TX","201704","84909","9886","2"
"20170407","TX","201704","84911","9886","2"
"20170407","TX","201704","84913","9886","2"
"20170407","TX","201704","84913","9887","2"
"20170407","TX","201704","84913","9887","2"
"20170407","TX","201704","84914","9886","4"
"20170407","TX","201704","84914","9886","2"
"20170407","TX","201704","84914","9887","2"
"20170407","TX","201704","84915","9886","2"
"20170407","TX","201704","84915","9886","2"
"20170407","TX","201704","84915","9887","2"
"20170407","TX","201704","84916","9886","2"
"20170407","TX","201704","84916","9886","6"
"20170407","TX","201704","84916","9886","4"
"20170407","TX","201704","84916","9886","2"
"20170407","TX","201704","84916","9886","2"
"20170407","TX","201704","84916","9886","2"
"20170407","TX","201704","84916","9886","2"
"20170407","TX","201704","84916","9886","2"
"20170407","TX","201704","84916","9887","2"
"20170407","TX","201704","84918","9887","2"
"20170407","TX","201704","84918","9886","6"
"20170407","TX","201704","84918","9886","2"
"20170407","TX","201704","84919","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84920","9886","2"
"20170407","TX","201704","84921","9886","2"
"20170407","TX","201704","84921","9886","2"
"20170407","TX","201704","84921","9885","2"
"20170407","TX","201704","84921","9886","2"
"20170407","TX","201704","84921","9886","2"
"20170407","TX","201704","84922","9886","6"
"20170407","TX","201704","84922","9886","2"
"20170407","TX","201704","84923","9886","6"
"20170407","TX","201704","84924","9886","6"
"20170407","TX","201704","84925","9886","2"
"20170407","TX","201704","84925","9886","4"
"20170407","TX","201704","84925","9886","2"
"20170407","TX","201704","84926","9886","2"
"20170407","TX","201704","84926","9885","2"
"20170407","TX","201704","84926","9885","4"
"20170407","TX","201704","84926","9885","2"
"20170407","TX","201704","84926","9885","2"
"20170407","TX","201704","84927","9885","2"
"20170407","TX","201704","84927","9885","2"
"20170407","TX","201704","84928","9885","2"
"20170407","TX","201704","84928","9886","2"
"20170407","TX","201704","84929","9886","2"
"20170407","TX","201704","84929","9885","2"
"20170407","TX","201704","84930","9885","2"
"20170407","TX","201704","84932","9886","4"
"20170407","TX","201704","84932","9886","2"
"20170407","TX","201704","84932","9886","4"
"20170407","TX","201704","84933","9886","2"
"20170407","TX","201704","84934","9885","2"
"20170407","TX","201704","84935","9886","30"
